Post code,Special code,Submunicipality code,Région code,Province code,Arrondissement code,Municipality code,Sub-municipality name (French),Sub-municipality name (Dutch),Sub-municipality name (German),Région name (German),Région name (Dutch),Région name (French),Province name (German),Province name (Dutch),Province name (French),Arrondissement name (German),Arrondissement name (Dutch),Arrondissement name (French),Municipality name (German),Municipality name (Dutch),Municipality name (French)
6211,0,52075A,3000,50000,52000,52075,Mellet,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Les Bons Villers
1070,0,21001-Z,1000,,21000,21001,Anderlecht,Anderlecht,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Anderlecht,Anderlecht
1325,0,25018A,3000,20002,25000,25018,Chaumont-Gistoux,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Chaumont-Gistoux
1440,0,25015A,3000,20002,25000,25015,Braine-le-Château,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Braine-le-Château
1457,0,25124A,3000,20002,25000,25124,Walhain-Saint-Paul,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Walhain
1470,0,25031A,3000,20002,25000,25031,Genappe,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Genappe
1490,0,25023A,3000,20002,25000,25023,Court-Saint-Étienne,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Court-Saint-Étienne
2620,0,11018A,2000,10000,11000,11018,,Hemiksem,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Hemiksem,
2860,0,12035A,2000,10000,12000,12035,,Sint-Katelijne-Waver,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Sint-Katelijne-Waver,
2550,0,11024A,2000,10000,11000,11024,,Kontich,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Kontich,
2390,0,11057B,2000,10000,11000,11057,,Oostmalle,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Malle,
2470,0,13036A,2000,10000,13000,13036,,Retie,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Turnhout,,,Retie,
2460,0,13017B,2000,10000,13000,13017,,Lichtaart,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Turnhout,,,Kasterlee,
2890,0,12034B,2000,10000,12000,12041,,Oppuurs,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Puurs-Sint-Amands,
2000,0,11002-Z,2000,10000,11000,11002,,Antwerpen,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Antwerpen,
2140,0,11002S,2000,10000,11000,11002,,Borgerhout,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Antwerpen,
6830,0,84010A,3000,80000,84000,84010,Bouillon,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Neufchâteau,,,Bouillon
1830,1,23047A,2000,20001,23000,23047,,Machelen,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Machelen,
3128,0,24109B,2000,20001,24000,24109,,Baal,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Tremelo,
1933,0,23094C,2000,20001,23000,23094,,Sterrebeek,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Zaventem,
1703,0,23016E,2000,20001,23000,23016,,Schepdaal,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Dilbeek,
3050,0,24086A,2000,20001,24000,24086,,Oud-Heverlee,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Oud-Heverlee,
1731,0,23002D,2000,20001,23000,23002,,Relegem,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Asse,
3321,0,24041C,2000,20001,24000,24041,,Outgaarden,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Hoegaarden,
9690,0,45060C,2000,40000,45000,45060,,Kwaremont,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Oudenaarde,Audenarde,,Kluisbergen,
9750,0,45057C,2000,40000,45000,45068,,Huise,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Oudenaarde,Audenarde,,Kruisem,
9070,0,44013B,2000,40000,44000,44013,,Heusden,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Destelbergen,
9661,0,45059F,2000,40000,45000,45059,,Parike,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Oudenaarde,Audenarde,,Brakel,
9240,0,42028A,2000,40000,42000,42028,,Zele,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Dendermonde,,,Zele,
9080,0,44034A,2000,40000,44000,44034,,Lochristi,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Lochristi,
4860,0,63058A-I,3000,60000,63000,63058,Pepinster,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Pepinster
1031,1,21015A,1000,,21000,21015,Schaerbeek,Schaarbeek,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Schaarbeek,Schaerbeek
1008,1,21004-Z,1000,,21000,21004,Bruxelles,Brussel,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Brussel,Bruxelles
1300,0,25112A,3000,20002,25000,25112,Wavre,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Wavre
1420,0,25014A,3000,20002,25000,25014,Braine-l'Alleud,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Braine-l'Alleud
4690,0,62011A,3000,60000,62000,62011,Bassenge,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Bassenge
4841,0,63084B,3000,60000,63000,63084,Henri-Chapelle,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Welkenraedt
4130,0,62032A,3000,60000,62000,62032,Esneux,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Esneux
7863,0,55023G,3000,50000,51000,51069,Ghoy,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Lessines
6460,0,56016P,3000,50000,56000,56016,Robechies,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Thuin,,,Chimay
6511,0,56005H,3000,50000,56000,56005,Strée,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Thuin,,,Beaumont
7548,0,57081B,3000,50000,57000,57081,Warchin,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Tournai
7700,0,54007A,3000,50000,57000,57096,Mouscron,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,Moeskroen,Mouscron
8490,0,31012A,2000,30000,31000,31012,,Jabbeke,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Brugge,,,Jabbeke,
8552,0,34042D,2000,30000,34000,34042,,Moen,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Zwevegem,
8730,0,31003A,2000,30000,31000,31003,,Beernem,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Brugge,,,Beernem,
8851,0,37020B,2000,30000,37000,37020,,Koolskamp,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Tielt,,,Ardooie,
6666,0,82014D,3000,80000,82000,82014,Wibrin,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Bastogne,,,Houffalize
6690,0,82032C,3000,80000,82000,82032,Bihain,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Bastogne,,,Vielsalm
6730,0,85039A,3000,80000,85000,85039,Tintigny,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Virton,,,Tintigny
6747,0,85034A,3000,80000,85000,85034,Saint-Léger,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Virton,,,Saint-Léger
6890,0,84035B,3000,80000,84000,84035,Villance,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Neufchâteau,,,Libin
3440,0,24130A,2000,20001,24000,24130,,Zoutleeuw,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Zoutleeuw,
3150,0,24033A,2000,20001,24000,24033,,Haacht,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Haacht,
3404,0,24059K,2000,20001,24000,24059,,Attenhoven,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Landen,
3290,0,24020E,2000,20001,24000,24020,,Schaffen,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Diest,
5370,0,91064G,3000,90000,91000,91064,Jeneffe,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Havelange
5564,0,91072K,3000,90000,91000,91072,Wanlin,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Houyet
5555,0,91015E-I,3000,90000,91000,91015,Monceau-en-Ardenne,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Bièvre
5360,0,91059A,3000,90000,91000,91059,Hamois,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Hamois
5032,0,92142E,3000,90000,92000,92142,Bossière,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Gembloux
5380,0,92138E,3000,90000,92000,92138,Noville-les-Bois,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Fernelmont
3621,0,73042B,2000,70000,73000,73042,,Rekem,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Tongeren,Tongres,,Lanaken,
3770,0,73066A,2000,70000,73000,73066,,Riemst,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Tongeren,Tongres,,Riemst,
3790,0,73109B,2000,70000,73000,73109,,Sint-Martens-Voeren,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Tongeren,Tongres,,Voeren,Fourons
8210,0,31040A,2000,30000,31000,31040,,Zedelgem,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Brugge,,,Zedelgem,
8720,0,37002B,2000,30000,37000,37002,,Markegem,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Tielt,,,Dentergem,
9930,0,44080A,2000,40000,44000,44085,,Zomergem,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Lievegem,
5334,0,92006G,3000,90000,92000,92006,Florée,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Assesse
3545,0,71020A-I,2000,70000,71000,71020,,Halen,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Hasselt,,,Halen,
3001,0,24062-Z,2000,20001,24000,24062,,Heverlee,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Leuven,
9050,0,44021F,2000,40000,44000,44021,,Gentbrugge,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Gent,
9890,0,44020E,2000,40000,44000,44020,,Dikkelvenne,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Gavere,
4530,0,61068B,3000,60000,61000,61068,Warnant-Dreye,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Huy,,,Villers-le-Bouillet
4252,0,64029E,3000,60000,64000,64029,Omal,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Waremme,,,Geer
4783,0,63067D,3000,60000,63000,63067,,,Lommersweiler,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,Sankt Vith,,Saint-Vith
4041,0,62051D,3000,60000,62000,62051,Milmort,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Herstal
4771,0,63001B,3000,60000,63000,63001,,,Heppenbach,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,Amel,,Amblève
7033,0,53053C,3000,50000,53000,53053,Cuesmes,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Mons,,,Mons
6593,0,56051F,3000,50000,56000,56051,Macquenoise,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Thuin,,,Momignies
6141,0,52022B,3000,50000,52000,52022,Forchies-la-Marche,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Fontaine-l'Évêque
7973,0,51008B-I,3000,50000,51000,51008,Stambruges,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Belœil
6596,0,56051E,3000,50000,56000,56051,Forge-Philippe,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Thuin,,,Momignies
7940,0,51012A,3000,50000,51000,51012,Brugelette,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Brugelette
7781,0,54010C,3000,50000,57000,57097,Houthem,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,Komen-Waasten,Comines-Warneton
6441,0,56029C,3000,50000,56000,56029,Erpion,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Thuin,,,Froidchapelle
7890,0,51017B,3000,50000,51000,51017,Wodecq,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Ellezelles
6238,0,52055D-II,3000,50000,52000,52055,Liberchies,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Pont-à-Celles
7063,0,55040E,3000,50000,55000,55040,Neufvilles,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Zinnik,Soignies,,,Soignies
6224,0,52021B,3000,50000,52000,52021,Wanfercée-Baulet,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Fleurus
7030,0,53053J,3000,50000,53000,53053,Saint-Symphorien,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Mons,,,Mons
1180,0,21016A,1000,,21000,21016,Uccle,Ukkel,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Ukkel,Uccle
1421,0,25014C,3000,20002,25000,25014,Ophain-Bois-Seigneur-Isaac,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Braine-l'Alleud
2230,0,13013A,2000,10000,13000,13013,,Herselt,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Turnhout,,,Herselt,
2100,0,11002R,2000,10000,11000,11002,,Deurne,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Antwerpen,
5589,1,91114B,3000,90000,91000,91114,Jemelle,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Rochefort
5620,0,93022E,3000,90000,93000,93022,Rosée,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Philippeville,,,Florennes
5575,0,91054E,3000,90000,91000,91054,Rienne,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Gedinne
5650,0,93088A,3000,90000,93000,93088,Walcourt,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Philippeville,,,Walcourt
8540,0,34009A,2000,30000,34000,34009,,Deerlijk,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Deerlijk,
8587,0,34043B,2000,30000,34000,34043,,Helkijn,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Spiere-Helkijn,Espierres-Helchin
8906,0,33011F,2000,30000,33000,33011,,Elverdinge,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Ieper,Ypres,,Ieper,
6663,0,82014B,3000,80000,82000,82014,Mabompré,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Bastogne,,,Houffalize
6724,0,85046D,3000,80000,85000,85046,Houdemont,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Virton,,,Habay
1935,1,23094A,2000,20001,23000,23094,,Zaventem,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Zaventem,
1851,0,23025D,2000,20001,23000,23025,,Humbeek,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Grimbergen,
3090,0,23062A,2000,20001,23000,23062,,Overijse,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Overijse,
9099,1,44021M,2000,40000,44000,44021,,Wondelgem,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Gent,
9220,0,42008A,2000,40000,42000,42008,,Hamme,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Dendermonde,,,Hamme,
9772,0,45017C,2000,40000,45000,45068,,Wannegem-Lede,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Oudenaarde,Audenarde,,Kruisem,
9992,0,43010B,2000,40000,43000,43010,,Middelburg,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Eeklo,,,Maldegem,
4263,0,64015B,3000,60000,64000,64015,Tourinne,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Waremme,,,Braives
4253,0,64029D,3000,60000,64000,64029,Darion,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Waremme,,,Geer
4850,0,63088C,3000,60000,63000,63088,Montzen,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Plombières
4983,0,63086C,3000,60000,63000,63086,Basse-Bodeux,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Trois-Ponts
4030,0,62063F,3000,60000,62000,62063,Grivegnée,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Liège
4837,0,63004B,3000,60000,63000,63004,Membach,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Baelen
4190,0,61019A,3000,60000,61000,61019,Ferrières,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Huy,,,Ferrières
4731,0,63061B,3000,60000,63000,63061,,,Eynatten,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,Raeren,,Raeren
4950,0,63080B,3000,60000,63000,63080,Robertville,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,Weismes,,Waimes
4684,0,62079B,3000,60000,62000,62079,Haccourt,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Oupeye
4250,0,64029A,3000,60000,64000,64029,Geer,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Waremme,,,Geer
7540,0,57081W-I,3000,50000,57000,57081,Mourcourt,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Tournai
7181,0,52063B,3000,50000,55000,55085,Feluy,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Zinnik,Soignies,,,Seneffe
7760,0,57018A,3000,50000,57000,57018,Celles,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Celles
7530,0,57081J,3000,50000,57000,57081,Gaurain-Ramecroix,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Tournai
7618,0,57072B,3000,50000,57000,57072,Taintignies,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Rumes
7912,0,51065P,3000,50000,51000,51065,Saint-Sauveur,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Frasnes-lez-Anvaing
6000,0,52011A,3000,50000,52000,52011,Charleroi,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Charleroi
7904,0,57094A,3000,50000,57000,57094,Leuze,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Leuze-en-Hainaut
7380,0,53068B,3000,50000,53000,53068,Baisieux,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Mons,,,Quiévrain
7070,0,55035A,3000,50000,55000,55035,Le Roeulx,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Zinnik,Soignies,,,Le Rœulx
1000,0,21014A,1000,,21000,21014,Saint-Josse-ten-Noode,Sint-Joost-ten-Node,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Sint-Joost-ten-Node,Saint-Josse-ten-Noode
1160,0,21002A,1000,,21000,21002,Auderghem,Oudergem,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Oudergem,Auderghem
1340,0,25121-Z,3000,20002,25000,25121,Ottignies,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Ottignies-Louvain-la-Neuve
2570,0,12009A,2000,10000,12000,12009,,Duffel,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Duffel,
2830,0,12040A,2000,10000,12000,12040,,Willebroek,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Willebroek,
2450,0,13021A,2000,10000,13000,13021,,Meerhout,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Turnhout,,,Meerhout,
2560,0,12026C,2000,10000,12000,12026,,Kessel,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Nijlen,
2223,0,12014F,2000,10000,12000,12014,,Schriek,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Heist-op-den-Berg,
2800,0,12025A,2000,10000,12000,12025,,Mechelen,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Mechelen,
5521,0,91103D,3000,90000,91000,91103,Serville,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Onhaye
5100,0,92094X,3000,90000,92000,92094,Dave,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Namur
5332,0,92006B,3000,90000,92000,92006,Crupet,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Assesse
3680,0,72021B,2000,70000,72000,72021,,Neeroeteren,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Maaseik,,,Maaseik,
3740,0,73006A,2000,70000,73000,73006,,Bilzen,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Tongeren,Tongres,,Bilzen,
8940,0,33029B,2000,30000,33000,33029,,Geluwe,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Ieper,Ypres,,Wervik,
8952,0,33039C,2000,30000,33000,33039,,Wulvergem,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Ieper,Ypres,,Heuvelland,
6637,0,82009C,3000,80000,82000,82009,Hollange,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Bastogne,,,Fauvillers
6674,0,82037E,3000,80000,82000,82037,Montleban,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Bastogne,,,Gouvy
6830,0,84010F,3000,80000,84000,84010,Rochehaut,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Neufchâteau,,,Bouillon
6941,0,83012H,3000,80000,83000,83012,Bomal,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Marche-en-Famenne,,,Durbuy
3390,0,24135A,2000,20001,24000,24135,,Tielt,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Tielt-Winge,
3202,0,24001C,2000,20001,24000,24001,,Rillaar,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Aarschot,
1600,0,23077A,2000,20001,23000,23077,,Sint-Pieters-Leeuw,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Sint-Pieters-Leeuw,
3060,0,24009A,2000,20001,24000,24009,,Bertem,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Bertem,
5190,0,92140F,3000,90000,92000,92140,Moustier,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Jemeppe-sur-Sambre
5010,0,92094A,3000,90000,92000,92094,Namur,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Namur
5101,0,92094U,3000,90000,92000,92094,Loyers,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Namur
5524,0,91103B,3000,90000,91000,91103,Gerin,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Onhaye
3930,0,72037B,2000,70000,72000,72037,,Achel,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Maaseik,,,Hamont-Achel,
3945,0,71069B,2000,70000,71000,71069,,Kwaadmechelen,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Hasselt,,,Ham,
8300,0,31043A,2000,30000,31000,31043,,Knokke,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Brugge,,,Knokke-Heist,
